"","recorded_by_mdy","typed_by_mdy","session","block","pot_ID","treatment","sample_month","sample_day","sample_year","period","weight_lbs","weight_grams","remarks"
"8774","GX - 08/16/2018","GX - 08/16/2018",11,"B4","SYNO-18","WW",8,16,2018,"T4",3.86,1751,NA
"8775","GX - 08/16/2018","GX - 08/16/2018",11,"B4","SITR-10","WW",8,16,2018,"T4",4.14,1878,NA
"8776","GX - 08/16/2018","GX - 08/16/2018",11,"B4","SOBI-3","WW",8,16,2018,"T4",3.94,1787,NA
"8777","GX - 08/16/2018","GX - 08/16/2018",11,"B4","FERU-2","WW",8,16,2018,"T4",3.88,1760,NA
"8778","GX - 08/16/2018","GX - 08/16/2018",11,"B4","SEAC-14","WW",8,16,2018,"T4",4.15,1882,NA
"8779","GX - 08/16/2018","GX - 08/16/2018",11,"B4","DEFL-11","WW",8,16,2018,"T4",3.85,1746,NA
"8780","GX - 08/16/2018","GX - 08/16/2018",11,"B4","VAMA-13","WW",8,16,2018,"T4",3.94,1787,NA
"8781","GX - 08/16/2018","GX - 08/16/2018",11,"B4","SITR-17","WW",8,16,2018,"T4",3.85,1746,NA
"8782","GX - 08/16/2018","GX - 08/16/2018",11,"B4","SEAL-10","WW",8,16,2018,"T4",3.96,1796,NA
"8783","GX - 08/16/2018","GX - 08/16/2018",11,"B4","EMNI-19","WW",8,16,2018,"T4",4.55,2064,NA
"8784","GX - 08/16/2018","GX - 08/16/2018",11,"B4","SYNO-15","WW",8,16,2018,"T4",3.84,1742,NA
"8785","GX - 08/16/2018","GX - 08/16/2018",11,"B4","PLMA-9","WW",8,16,2018,"T4",3.94,1787,NA
"8786","GX - 08/16/2018","GX - 08/16/2018",11,"B4","SOBI-6","WW",8,16,2018,"T4",3.67,1665,NA
"8787","GX - 08/16/2018","GX - 08/16/2018",11,"B4","SC-5","WW",8,16,2018,"T4",4.35,1973,NA
"8788","GX - 08/16/2018","GX - 08/16/2018",11,"B4","DASP-4","WW",8,16,2018,"T4",4.05,1837,NA
"8789","GX - 08/16/2018","GX - 08/16/2018",11,"B4","SESE-2","WW",8,16,2018,"T4",4.08,1851,NA
"8790","GX - 08/15/2018","GX - 08/16/2018",11,"B5","SESE-4","WW",8,15,2018,"T3",4.36,1978,NA
"8791","GX - 08/15/2018","GX - 08/16/2018",11,"B5","DEFL-3","WW",8,15,2018,"T3",4.18,1896,NA
"8792","GX - 08/15/2018","GX - 08/16/2018",11,"B5","FERU-17","WW",8,15,2018,"T3",4.03,1828,NA
"8793","GX - 08/15/2018","GX - 08/16/2018",11,"B5","VAMA-11","WW",8,15,2018,"T3",3.96,1796,NA
"8794","GX - 08/15/2018","GX - 08/16/2018",11,"B5","SEAC-20","WW",8,15,2018,"T3",4.4,1996,NA
"8795","GX - 08/15/2018","GX - 08/16/2018",11,"B5","PLMA-8","WW",8,15,2018,"T3",4.15,1882,NA
"8796","GX - 08/15/2018","GX - 08/16/2018",11,"B5","SC-6","WW",8,15,2018,"T3",4.32,1960,NA
"8797","GX - 08/15/2018","GX - 08/16/2018",11,"B5","EMNI-4","WW",8,15,2018,"T3",4.52,2050,NA
"8798","GX - 08/15/2018","GX - 08/16/2018",11,"B5","DASP-13","WW",8,15,2018,"T3",4.17,1891,NA
"8799","GX - 08/15/2018","GX - 08/16/2018",11,"B5","SEAL-15","WW",8,15,2018,"T3",4.32,1960,NA
"8800","GX - 08/15/2018","GX - 08/16/2018",11,"B5","SYNO-8","WW",8,15,2018,"T3",4.27,1937,NA
"8801","GX - 08/15/2018","GX - 08/16/2018",11,"B5","SITR-19","WW",8,15,2018,"T3",4.24,1923,NA
"8802","GX - 08/15/2018","GX - 08/16/2018",11,"B5","SOBI-1","WW",8,15,2018,"T3",4.07,1846,NA
"8803","GX - 08/15/2018","GX - 08/16/2018",11,"B5","FERU-11","WW",8,15,2018,"T3",4.01,1819,NA
"8804","GX - 08/15/2018","GX - 08/16/2018",11,"B5","SEAC-5","WW",8,15,2018,"T3",4.13,1873,NA
"8805","GX - 08/15/2018","GX - 08/16/2018",11,"B5","DEFL-17","WW",8,15,2018,"T3",3.93,1783,NA
"8806","GX - 08/15/2018","GX - 08/16/2018",11,"B5","VAMA-15","WW",8,15,2018,"T3",3.9,1769,NA
"8807","GX - 08/15/2018","GX - 08/16/2018",11,"B5","SITR-1","WW",8,15,2018,"T3",4.07,1846,NA
"8808","GX - 08/15/2018","GX - 08/16/2018",11,"B5","SEAL-6","WW",8,15,2018,"T3",4.2,1905,NA
"8809","GX - 08/15/2018","GX - 08/16/2018",11,"B5","EMNI-6","WW",8,15,2018,"T3",4.51,2046,NA
"8810","GX - 08/15/2018","GX - 08/16/2018",11,"B5","SYNO-4","WW",8,15,2018,"T3",4.23,1919,NA
"8811","GX - 08/15/2018","GX - 08/16/2018",11,"B5","PLMA-20","WW",8,15,2018,"T3",4.37,1982,NA
"8812","GX - 08/15/2018","GX - 08/16/2018",11,"B5","SOBI-18","WW",8,15,2018,"T3",4.17,1891,NA
"8813","GX - 08/15/2018","GX - 08/16/2018",11,"B5","SC-4","WW",8,15,2018,"T3",4.52,2050,NA
"8814","GX - 08/15/2018","GX - 08/16/2018",11,"B5","DASP-11","WW",8,15,2018,"T3",3.93,1783,NA
"8815","GX - 08/15/2018","GX - 08/16/2018",11,"B5","SESE-14","WW",8,15,2018,"T3",4.26,1932,NA
"8816","GX - 08/16/2018","GX - 08/16/2018",11,"B5","SESE-4","WW",8,16,2018,"T4",4.21,1910,NA
"8817","GX - 08/16/2018","GX - 08/16/2018",11,"B5","DEFL-3","WW",8,16,2018,"T4",4.08,1851,NA
"8818","GX - 08/16/2018","GX - 08/16/2018",11,"B5","FERU-17","WW",8,16,2018,"T4",3.77,1710,NA
"8819","GX - 08/16/2018","GX - 08/16/2018",11,"B5","VAMA-11","WW",8,16,2018,"T4",3.89,1764,NA
"8820","GX - 08/16/2018","GX - 08/16/2018",11,"B5","SEAC-20","WW",8,16,2018,"T4",4.28,1941,NA
"8821","GX - 08/16/2018","GX - 08/16/2018",11,"B5","PLMA-8","WW",8,16,2018,"T4",3.99,1810,NA
"8822","GX - 08/16/2018","GX - 08/16/2018",11,"B5","SC-6","WW",8,16,2018,"T4",4.22,1914,NA
"8823","GX - 08/16/2018","GX - 08/16/2018",11,"B5","EMNI-4","WW",8,16,2018,"T4",4.43,2009,NA
"8824","GX - 08/16/2018","GX - 08/16/2018",11,"B5","DASP-13","WW",8,16,2018,"T4",4.08,1851,NA
"8825","GX - 08/16/2018","GX - 08/16/2018",11,"B5","SEAL-15","WW",8,16,2018,"T4",4.22,1914,NA
"8826","GX - 08/16/2018","GX - 08/16/2018",11,"B5","SYNO-8","WW",8,16,2018,"T4",4.13,1873,NA
"8827","GX - 08/16/2018","GX - 08/16/2018",11,"B5","SITR-19","WW",8,16,2018,"T4",4.17,1891,NA
"8828","GX - 08/16/2018","GX - 08/16/2018",11,"B5","SOBI-1","WW",8,16,2018,"T4",3.83,1737,NA
"8829","GX - 08/16/2018","GX - 08/16/2018",11,"B5","FERU-11","WW",8,16,2018,"T4",3.82,1733,NA
"8830","GX - 08/16/2018","GX - 08/16/2018",11,"B5","SEAC-5","WW",8,16,2018,"T4",4.07,1846,NA
"8831","GX - 08/16/2018","GX - 08/16/2018",11,"B5","DEFL-17","WW",8,16,2018,"T4",3.8,1724,NA
"8832","GX - 08/16/2018","GX - 08/16/2018",11,"B5","VAMA-15","WW",8,16,2018,"T4",3.81,1728,NA
"8833","GX - 08/16/2018","GX - 08/16/2018",11,"B5","SITR-1","WW",8,16,2018,"T4",3.96,1796,NA
"8834","GX - 08/16/2018","GX - 08/16/2018",11,"B5","SEAL-6","WW",8,16,2018,"T4",4.11,1864,NA
"8835","GX - 08/16/2018","GX - 08/16/2018",11,"B5","EMNI-6","WW",8,16,2018,"T4",4.42,2005,NA
"8836","GX - 08/16/2018","GX - 08/16/2018",11,"B5","SYNO-4","WW",8,16,2018,"T4",4.05,1837,NA
"8837","GX - 08/16/2018","GX - 08/16/2018",11,"B5","PLMA-20","WW",8,16,2018,"T4",4.24,1923,NA
"8838","GX - 08/16/2018","GX - 08/16/2018",11,"B5","SOBI-18","WW",8,16,2018,"T4",3.99,1810,NA
"8839","GX - 08/16/2018","GX - 08/16/2018",11,"B5","SC-4","WW",8,16,2018,"T4",4.43,2009,NA
"8840","GX - 08/16/2018","GX - 08/16/2018",11,"B5","DASP-11","WW",8,16,2018,"T4",3.84,1742,NA
"8841","GX - 08/16/2018","GX - 08/16/2018",11,"B5","SESE-14","WW",8,16,2018,"T4",4.11,1864,NA
"8842","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SESE-9","WW",8,18,2018,"T1",4.13,1873,NA
"8843","GX - 08/18/2018","GX - 08/18/2018",12,"B1","DEFL-15","WW",8,18,2018,"T1",3.89,1764,NA
"8844","GX - 08/18/2018","GX - 08/18/2018",12,"B1","FERU-3","WW",8,18,2018,"T1",3.44,1560,NA
"8845","GX - 08/18/2018","GX - 08/18/2018",12,"B1","VAMA-16","WW",8,18,2018,"T1",3.74,1696,NA
"8846","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SEAC-9","WW",8,18,2018,"T1",4.09,1855,NA
"8847","GX - 08/18/2018","GX - 08/18/2018",12,"B1","PLMA-11","WW",8,18,2018,"T1",4.08,1851,NA
"8848","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SC-14","WW",8,18,2018,"T1",4.31,1955,NA
"8849","GX - 08/18/2018","GX - 08/18/2018",12,"B1","EMNI-2","WW",8,18,2018,"T1",4.38,1987,NA
"8850","GX - 08/18/2018","GX - 08/18/2018",12,"B1","DASP-9","WW",8,18,2018,"T1",3.98,1805,NA
"8851","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SEAL-5","WW",8,18,2018,"T1",3.97,1801,NA
"8852","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SYNO-13","WW",8,18,2018,"T1",3.63,1647,NA
"8853","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SITR-4","WW",8,18,2018,"T1",4.12,1869,NA
"8854","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SOBI-20","WW",8,18,2018,"T1",3.98,1805,NA
"8855","GX - 08/18/2018","GX - 08/18/2018",12,"B1","FERU-16","WW",8,18,2018,"T1",3.63,1647,NA
"8856","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SEAC-12","WW",8,18,2018,"T1",4.1,1860,NA
"8857","GX - 08/18/2018","GX - 08/18/2018",12,"B1","DEFL-2","WW",8,18,2018,"T1",3.87,1755,NA
"8858","GX - 08/18/2018","GX - 08/18/2018",12,"B1","VAMA-1","WW",8,18,2018,"T1",3.93,1783,NA
"8859","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SITR-11","WW",8,18,2018,"T1",3.86,1751,NA
"8860","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SEAL-7","WW",8,18,2018,"T1",3.85,1746,NA
"8861","GX - 08/18/2018","GX - 08/18/2018",12,"B1","EMNI-1","WW",8,18,2018,"T1",4.39,1991,NA
"8862","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SYNO-14","WW",8,18,2018,"T1",3.66,1660,NA
"8863","GX - 08/18/2018","GX - 08/18/2018",12,"B1","PLMA-5","WW",8,18,2018,"T1",3.75,1701,NA
"8864","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SOBI-11","WW",8,18,2018,"T1",3.56,1615,NA
"8865","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SC-9","WW",8,18,2018,"T1",4.22,1914,NA
"8866","GX - 08/18/2018","GX - 08/18/2018",12,"B1","DASP-17","WW",8,18,2018,"T1",3.91,1774,NA
"8867","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SESE-19","WW",8,18,2018,"T1",4.16,1887,NA
"8868","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SESE-9","WW",8,18,2018,"T2",4.54,2059,NA
"8869","GX - 08/18/2018","GX - 08/18/2018",12,"B1","DEFL-15","WW",8,18,2018,"T2",4.06,1842,NA
"8870","GX - 08/18/2018","GX - 08/18/2018",12,"B1","FERU-3","WW",8,18,2018,"T2",4.15,1882,NA
"8871","GX - 08/18/2018","GX - 08/18/2018",12,"B1","VAMA-16","WW",8,18,2018,"T2",3.98,1805,NA
"8872","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SEAC-9","WW",8,18,2018,"T2",4.28,1941,NA
"8873","GX - 08/18/2018","GX - 08/18/2018",12,"B1","PLMA-11","WW",8,18,2018,"T2",4.38,1987,NA
"8874","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SC-14","WW",8,18,2018,"T2",4.58,2077,NA
"8875","GX - 08/18/2018","GX - 08/18/2018",12,"B1","EMNI-2","WW",8,18,2018,"T2",4.58,2077,NA
"8876","GX - 08/18/2018","GX - 08/18/2018",12,"B1","DASP-9","WW",8,18,2018,"T2",4.19,1901,NA
"8877","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SEAL-5","WW",8,18,2018,"T2",4.24,1923,NA
"8878","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SYNO-13","WW",8,18,2018,"T2",4.19,1901,NA
"8879","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SITR-4","WW",8,18,2018,"T2",4.38,1987,NA
"8880","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SOBI-20","WW",8,18,2018,"T2",4.42,2005,NA
"8881","GX - 08/18/2018","GX - 08/18/2018",12,"B1","FERU-16","WW",8,18,2018,"T2",4.29,1946,NA
"8882","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SEAC-12","WW",8,18,2018,"T2",4.3,1950,NA
"8883","GX - 08/18/2018","GX - 08/18/2018",12,"B1","DEFL-2","WW",8,18,2018,"T2",4.09,1855,NA
"8884","GX - 08/18/2018","GX - 08/18/2018",12,"B1","VAMA-1","WW",8,18,2018,"T2",4.11,1864,NA
"8885","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SITR-11","WW",8,18,2018,"T2",3.8,1724,NA
"8886","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SEAL-7","WW",8,18,2018,"T2",4.11,1864,NA
"8887","GX - 08/18/2018","GX - 08/18/2018",12,"B1","EMNI-1","WW",8,18,2018,"T2",4.65,2109,NA
"8888","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SYNO-14","WW",8,18,2018,"T2",4.46,2023,NA
"8889","GX - 08/18/2018","GX - 08/18/2018",12,"B1","PLMA-5","WW",8,18,2018,"T2",4.16,1887,NA
"8890","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SOBI-11","WW",8,18,2018,"T2",4.21,1910,NA
"8891","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SC-9","WW",8,18,2018,"T2",4.49,2037,NA
"8892","GX - 08/18/2018","GX - 08/18/2018",12,"B1","DASP-17","WW",8,18,2018,"T2",4.19,1901,NA
"8893","GX - 08/18/2018","GX - 08/18/2018",12,"B1","SESE-19","WW",8,18,2018,"T2",4.51,2046,NA
"8894","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SESE-3","WW",8,18,2018,"T1",4.24,1923,NA
"8895","GX - 08/18/2018","GX - 08/18/2018",12,"B2","DEFL-9","WW",8,18,2018,"T1",3.67,1665,NA
"8896","GX - 08/18/2018","GX - 08/18/2018",12,"B2","FERU-14","WW",8,18,2018,"T1",3.57,1619,NA
"8897","GX - 08/18/2018","GX - 08/18/2018",12,"B2","VAMA-9","WW",8,18,2018,"T1",4.11,1864,NA
"8898","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SEAC-2","WW",8,18,2018,"T1",4.14,1878,NA
"8899","GX - 08/18/2018","GX - 08/18/2018",12,"B2","PLMA-17","WW",8,18,2018,"T1",4.08,1851,NA
"8900","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SC-12","WW",8,18,2018,"T1",4.41,2000,NA
"8901","GX - 08/18/2018","GX - 08/18/2018",12,"B2","EMNI-20","WW",8,18,2018,"T1",4.37,1982,NA
"8902","GX - 08/18/2018","GX - 08/18/2018",12,"B2","DASP-18","WW",8,18,2018,"T1",3.99,1810,NA
"8903","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SEAL-2","WW",8,18,2018,"T1",4.18,1896,NA
"8904","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SYNO-16","WW",8,18,2018,"T1",3.52,1597,NA
"8905","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SITR-18","WW",8,18,2018,"T1",3.44,1560,NA
"8906","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SOBI-15","WW",8,18,2018,"T1",3.61,1637,NA
"8907","GX - 08/18/2018","GX - 08/18/2018",12,"B2","FERU-12","WW",8,18,2018,"T1",3.66,1660,NA
"8908","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SEAC-1","WW",8,18,2018,"T1",3.97,1801,NA
"8909","GX - 08/18/2018","GX - 08/18/2018",12,"B2","DEFL-16","WW",8,18,2018,"T1",3.84,1742,NA
"8910","GX - 08/18/2018","GX - 08/18/2018",12,"B2","VAMA-10","WW",8,18,2018,"T1",3.92,1778,NA
"8911","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SITR-6","WW",8,18,2018,"T1",4.04,1833,NA
"8912","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SEAL-13","WW",8,18,2018,"T1",3.91,1774,NA
"8913","GX - 08/18/2018","GX - 08/18/2018",12,"B2","EMNI-7","WW",8,18,2018,"T1",4.38,1987,NA
"8914","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SYNO-2","WW",8,18,2018,"T1",3.75,1701,NA
"8915","GX - 08/18/2018","GX - 08/18/2018",12,"B2","PLMA-1","WW",8,18,2018,"T1",3.8,1724,NA
"8916","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SOBI-2","WW",8,18,2018,"T1",3.39,1538,NA
"8917","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SC-19","WW",8,18,2018,"T1",3.97,1801,NA
"8918","GX - 08/18/2018","GX - 08/18/2018",12,"B2","DASP-5","WW",8,18,2018,"T1",4.08,1851,NA
"8919","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SESE-8","WW",8,18,2018,"T1",4.04,1833,NA
"8920","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SESE-3","WW",8,18,2018,"T2",4.59,2082,NA
"8921","GX - 08/18/2018","GX - 08/18/2018",12,"B2","DEFL-9","WW",8,18,2018,"T2",3.98,1805,NA
"8922","GX - 08/18/2018","GX - 08/18/2018",12,"B2","FERU-14","WW",8,18,2018,"T2",4.16,1887,NA
"8923","GX - 08/18/2018","GX - 08/18/2018",12,"B2","VAMA-9","WW",8,18,2018,"T2",4.34,1969,NA
"8924","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SEAC-2","WW",8,18,2018,"T2",4.3,1950,NA
"8925","GX - 08/18/2018","GX - 08/18/2018",12,"B2","PLMA-17","WW",8,18,2018,"T2",4.51,2046,NA
"8926","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SC-12","WW",8,18,2018,"T2",4.66,2114,NA
"8927","GX - 08/18/2018","GX - 08/18/2018",12,"B2","EMNI-20","WW",8,18,2018,"T2",4.57,2073,NA
"8928","GX - 08/18/2018","GX - 08/18/2018",12,"B2","DASP-18","WW",8,18,2018,"T2",4.24,1923,NA
"8929","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SEAL-2","WW",8,18,2018,"T2",4.48,2032,NA
"8930","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SYNO-16","WW",8,18,2018,"T2",4.23,1919,NA
"8931","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SITR-18","WW",8,18,2018,"T2",3.72,1687,NA
"8932","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SOBI-15","WW",8,18,2018,"T2",4.18,1896,NA
"8933","GX - 08/18/2018","GX - 08/18/2018",12,"B2","FERU-12","WW",8,18,2018,"T2",4.2,1905,NA
"8934","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SEAC-1","WW",8,18,2018,"T2",4.1,1860,NA
"8935","GX - 08/18/2018","GX - 08/18/2018",12,"B2","DEFL-16","WW",8,18,2018,"T2",4.16,1887,NA
"8936","GX - 08/18/2018","GX - 08/18/2018",12,"B2","VAMA-10","WW",8,18,2018,"T2",4.2,1905,NA
"8937","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SITR-6","WW",8,18,2018,"T2",4.3,1950,NA
"8938","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SEAL-13","WW",8,18,2018,"T2",4.21,1910,NA
"8939","GX - 08/18/2018","GX - 08/18/2018",12,"B2","EMNI-7","WW",8,18,2018,"T2",4.6,2087,NA
"8940","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SYNO-2","WW",8,18,2018,"T2",4.45,2018,NA
"8941","GX - 08/18/2018","GX - 08/18/2018",12,"B2","PLMA-1","WW",8,18,2018,"T2",4.31,1955,NA
"8942","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SOBI-2","WW",8,18,2018,"T2",4.32,1960,NA
"8943","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SC-19","WW",8,18,2018,"T2",4.22,1914,NA
"8944","GX - 08/18/2018","GX - 08/18/2018",12,"B2","DASP-5","WW",8,18,2018,"T2",4.34,1969,NA
"8945","GX - 08/18/2018","GX - 08/18/2018",12,"B2","SESE-8","WW",8,18,2018,"T2",4.58,2077,NA
"8946","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SESE-16","WW",8,18,2018,"T1",3.96,1796,NA
"8947","GX - 08/18/2018","GX - 08/18/2018",12,"B3","DEFL-5","WW",8,18,2018,"T1",3.8,1724,NA
"8948","GX - 08/18/2018","GX - 08/18/2018",12,"B3","FERU-18","WW",8,18,2018,"T1",3.59,1628,NA
"8949","GX - 08/18/2018","GX - 08/18/2018",12,"B3","VAMA-2","WW",8,18,2018,"T1",3.9,1769,NA
"8950","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SEAC-4","WW",8,18,2018,"T1",4.03,1828,NA
"8951","GX - 08/18/2018","GX - 08/18/2018",12,"B3","PLMA-12","WW",8,18,2018,"T1",3.89,1764,NA
"8952","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SC-18","WW",8,18,2018,"T1",4.32,1960,NA
"8953","GX - 08/18/2018","GX - 08/18/2018",12,"B3","EMNI-??","WW",8,18,2018,"T1",4.32,1960,NA
"8954","GX - 08/18/2018","GX - 08/18/2018",12,"B3","DASP-10","WW",8,18,2018,"T1",4,1814,NA
"8955","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SEAL-9","WW",8,18,2018,"T1",4.1,1860,NA
"8956","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SYNO-7","WW",8,18,2018,"T1",3.59,1628,NA
"8957","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SITR-13","WW",8,18,2018,"T1",3.69,1674,NA
"8958","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SOBI-14","WW",8,18,2018,"T1",3.81,1728,NA
"8959","GX - 08/18/2018","GX - 08/18/2018",12,"B3","FERU-7","WW",8,18,2018,"T1",3.99,1810,NA
"8960","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SEAC-10","WW",8,18,2018,"T1",4.03,1828,NA
"8961","GX - 08/18/2018","GX - 08/18/2018",12,"B3","DEFL-12","WW",8,18,2018,"T1",3.84,1742,NA
"8962","GX - 08/18/2018","GX - 08/18/2018",12,"B3","VAMA-18","WW",8,18,2018,"T1",3.78,1715,NA
"8963","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SITR-8","WW",8,18,2018,"T1",4.04,1833,NA
"8964","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SEAL-16","WW",8,18,2018,"T1",3.94,1787,"typo in pot_ID column; changed from ""SEAL-6"" to ""SEAL-16"""
"8965","GX - 08/18/2018","GX - 08/18/2018",12,"B3","EMNI-11","WW",8,18,2018,"T1",4.3,1950,NA
"8966","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SYNO-1","WW",8,18,2018,"T1",3.72,1687,NA
"8967","GX - 08/18/2018","GX - 08/18/2018",12,"B3","PLMA-4","WW",8,18,2018,"T1",3.6,1633,NA
"8968","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SOBI-16","WW",8,18,2018,"T1",3.79,1719,NA
"8969","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SC-10","WW",8,18,2018,"T1",4.19,1901,NA
"8970","GX - 08/18/2018","GX - 08/18/2018",12,"B3","DASP-7","WW",8,18,2018,"T1",3.94,1787,NA
"8971","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SESE-13","WW",8,18,2018,"T1",4.14,1878,NA
"8972","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SESE-16","WW",8,18,2018,"T2",4.31,1955,NA
"8973","GX - 08/18/2018","GX - 08/18/2018",12,"B3","DEFL-5","WW",8,18,2018,"T2",4.16,1887,NA
"8974","GX - 08/18/2018","GX - 08/18/2018",12,"B3","FERU-18","WW",8,18,2018,"T2",4.31,1955,NA
"8975","GX - 08/18/2018","GX - 08/18/2018",12,"B3","VAMA-2","WW",8,18,2018,"T2",4.11,1864,NA
"8976","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SEAC-4","WW",8,18,2018,"T2",4.29,1946,NA
"8977","GX - 08/18/2018","GX - 08/18/2018",12,"B3","PLMA-12","WW",8,18,2018,"T2",4.32,1960,NA
"8978","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SC-18","WW",8,18,2018,"T2",4.57,2073,NA
"8979","GX - 08/18/2018","GX - 08/18/2018",12,"B3","EMNI-??","WW",8,18,2018,"T2",4.52,2050,NA
"8980","GX - 08/18/2018","GX - 08/18/2018",12,"B3","DASP-10","WW",8,18,2018,"T2",4.29,1946,NA
"8981","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SEAL-9","WW",8,18,2018,"T2",4.44,2014,NA
"8982","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SYNO-7","WW",8,18,2018,"T2",4.23,1919,NA
"8983","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SITR-13","WW",8,18,2018,"T2",3.97,1801,NA
"8984","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SOBI-14","WW",8,18,2018,"T2",4.48,2032,NA
"8985","GX - 08/18/2018","GX - 08/18/2018",12,"B3","FERU-7","WW",8,18,2018,"T2",4.43,2009,NA
"8986","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SEAC-10","WW",8,18,2018,"T2",4.3,1950,NA
"8987","GX - 08/18/2018","GX - 08/18/2018",12,"B3","DEFL-12","WW",8,18,2018,"T2",4.28,1941,NA
"8988","GX - 08/18/2018","GX - 08/18/2018",12,"B3","VAMA-18","WW",8,18,2018,"T2",4.04,1833,NA
"8989","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SITR-8","WW",8,18,2018,"T2",4.35,1973,NA
"8990","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SEAL-16","WW",8,18,2018,"T2",4.24,1923,"typo in pot_ID column; changed from ""SEAL-6"" to ""SEAL-16"""
"8991","GX - 08/18/2018","GX - 08/18/2018",12,"B3","EMNI-11","WW",8,18,2018,"T2",4.55,2064,NA
"8992","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SYNO-1","WW",8,18,2018,"T2",4.46,2023,NA
"8993","GX - 08/18/2018","GX - 08/18/2018",12,"B3","PLMA-4","WW",8,18,2018,"T2",4.13,1873,NA
"8994","GX - 08/18/2018","GX - 08/18/2018",12,"B3","SOBI-16","WW",8,18,2018,"T2",4.52,2050,NA
